,id,cumsum,unixtime,country,date
502,1984,9,1581724800000,UNITED KINGDOM,2020-02-15
503,2035,15,1581724800000,UNITED STATES OF AMERICA,2020-02-15
504,2084,16,1581724800000,VIET NAM,2020-02-15
505,92,15,1581811200000,AUSTRALIA,2020-02-16
506,197,1,1581811200000,BELGIUM,2020-02-16
507,284,1,1581811200000,CAMBODIA,2020-02-16
508,337,7,1581811200000,CANADA,2020-02-16
509,396,68584,1581811200000,CHINA,2020-02-16
510,506,1,1581811200000,EGYPT,2020-02-16
511,569,1,1581811200000,FINLAND,2020-02-16
512,617,12,1581811200000,FRANCE,2020-02-16
513,683,16,1581811200000,GERMANY,2020-02-16
514,780,3,1581811200000,INDIA,2020-02-16
515,827,355,1581811200000,International conveyance (Diamond Princess),2020-02-16
516,942,3,1581811200000,ITALY,2020-02-16
517,994,59,1581811200000,JAPAN,2020-02-16
518,1133,22,1581811200000,MALAYSIA,2020-02-16
519,1236,1,1581811200000,NEPAL,2020-02-16
520,1404,3,1581811200000,PHILIPPINES,2020-02-16
521,1488,29,1581811200000,REPUBLIC OF KOREA,2020-02-16
522,1550,2,1581811200000,RUSSIAN FEDERATION,2020-02-16
523,1656,75,1581811200000,SINGAPORE,2020-02-16
524,1718,2,1581811200000,SPAIN,2020-02-16
525,1763,1,1581811200000,SRI LANKA,2020-02-16
526,1805,1,1581811200000,SWEDEN,2020-02-16
527,1872,34,1581811200000,THAILAND,2020-02-16
528,1943,8,1581811200000,UNITED ARAB EMIRATES,2020-02-16
529,1985,9,1581811200000,UNITED KINGDOM,2020-02-16
530,2036,15,1581811200000,UNITED STATES OF AMERICA,2020-02-16
531,2085,16,1581811200000,VIET NAM,2020-02-16
532,93,15,1581897600000,AUSTRALIA,2020-02-17
533,198,1,1581897600000,BELGIUM,2020-02-17
534,285,1,1581897600000,CAMBODIA,2020-02-17
535,338,8,1581897600000,CANADA,2020-02-17
536,397,70635,1581897600000,CHINA,2020-02-17
537,507,1,1581897600000,EGYPT,2020-02-17
538,570,1,1581897600000,FINLAND,2020-02-17
539,618,12,1581897600000,FRANCE,2020-02-17
540,684,16,1581897600000,GERMANY,2020-02-17
541,781,3,1581897600000,INDIA,2020-02-17
542,828,454,1581897600000,International conveyance (Diamond Princess),2020-02-17
543,943,3,1581897600000,ITALY,2020-02-17
544,995,59,1581897600000,JAPAN,2020-02-17
545,1134,22,1581897600000,MALAYSIA,2020-02-17
546,1237,1,1581897600000,NEPAL,2020-02-17
547,1405,3,1581897600000,PHILIPPINES,2020-02-17
548,1489,30,1581897600000,REPUBLIC OF KOREA,2020-02-17
549,1551,2,1581897600000,RUSSIAN FEDERATION,2020-02-17
550,1657,77,1581897600000,SINGAPORE,2020-02-17
551,1719,2,1581897600000,SPAIN,2020-02-17
552,1764,1,1581897600000,SRI LANKA,2020-02-17
553,1806,1,1581897600000,SWEDEN,2020-02-17
554,1873,35,1581897600000,THAILAND,2020-02-17
555,1944,9,1581897600000,UNITED ARAB EMIRATES,2020-02-17
556,1986,9,1581897600000,UNITED KINGDOM,2020-02-17
557,2037,15,1581897600000,UNITED STATES OF AMERICA,2020-02-17
558,2086,16,1581897600000,VIET NAM,2020-02-17
559,94,15,1581984000000,AUSTRALIA,2020-02-18
560,199,1,1581984000000,BELGIUM,2020-02-18
561,286,1,1581984000000,CAMBODIA,2020-02-18
562,339,8,1581984000000,CANADA,2020-02-18
563,398,72528,1581984000000,CHINA,2020-02-18
564,508,1,1581984000000,EGYPT,2020-02-18
565,571,1,1581984000000,FINLAND,2020-02-18
566,619,12,1581984000000,FRANCE,2020-02-18
567,685,16,1581984000000,GERMANY,2020-02-18
568,782,3,1581984000000,INDIA,2020-02-18
569,829,542,1581984000000,International conveyance (Diamond Princess),2020-02-18
570,944,3,1581984000000,ITALY,2020-02-18
571,996,65,1581984000000,JAPAN,2020-02-18
572,1135,22,1581984000000,MALAYSIA,2020-02-18
573,1238,1,1581984000000,NEPAL,2020-02-18
574,1406,3,1581984000000,PHILIPPINES,2020-02-18
575,1490,31,1581984000000,REPUBLIC OF KOREA,2020-02-18
576,1552,2,1581984000000,RUSSIAN FEDERATION,2020-02-18
577,1658,81,1581984000000,SINGAPORE,2020-02-18
578,1720,2,1581984000000,SPAIN,2020-02-18
579,1765,1,1581984000000,SRI LANKA,2020-02-18
580,1807,1,1581984000000,SWEDEN,2020-02-18
581,1874,35,1581984000000,THAILAND,2020-02-18
582,1945,9,1581984000000,UNITED ARAB EMIRATES,2020-02-18
583,1987,9,1581984000000,UNITED KINGDOM,2020-02-18
584,2038,15,1581984000000,UNITED STATES OF AMERICA,2020-02-18
585,2087,16,1581984000000,VIET NAM,2020-02-18
586,95,15,1582070400000,AUSTRALIA,2020-02-19
587,200,1,1582070400000,BELGIUM,2020-02-19
588,287,1,1582070400000,CAMBODIA,2020-02-19
589,340,8,1582070400000,CANADA,2020-02-19
590,399,74279,1582070400000,CHINA,2020-02-19
591,509,1,1582070400000,EGYPT,2020-02-19
592,572,1,1582070400000,FINLAND,2020-02-19
593,620,12,1582070400000,FRANCE,2020-02-19
594,686,16,1582070400000,GERMANY,2020-02-19
595,783,3,1582070400000,INDIA,2020-02-19
596,830,542,1582070400000,International conveyance (Diamond Princess),2020-02-19
597,945,3,1582070400000,ITALY,2020-02-19
598,997,73,1582070400000,JAPAN,2020-02-19
599,1136,22,1582070400000,MALAYSIA,2020-02-19
600,1239,1,1582070400000,NEPAL,2020-02-19
601,1407,3,1582070400000,PHILIPPINES,2020-02-19
602,1491,51,1582070400000,REPUBLIC OF KOREA,2020-02-19
603,1553,2,1582070400000,RUSSIAN FEDERATION,2020-02-19
604,1659,81,1582070400000,SINGAPORE,2020-02-19
605,1721,2,1582070400000,SPAIN,2020-02-19
606,1766,1,1582070400000,SRI LANKA,2020-02-19
607,1808,1,1582070400000,SWEDEN,2020-02-19
608,1875,35,1582070400000,THAILAND,2020-02-19
609,1946,9,1582070400000,UNITED ARAB EMIRATES,2020-02-19
610,1988,9,1582070400000,UNITED KINGDOM,2020-02-19
611,2039,15,1582070400000,UNITED STATES OF AMERICA,2020-02-19
612,2088,16,1582070400000,VIET NAM,2020-02-19
613,96,15,1582156800000,AUSTRALIA,2020-02-20
614,201,1,1582156800000,BELGIUM,2020-02-20
615,288,1,1582156800000,CAMBODIA,2020-02-20
616,341,8,1582156800000,CANADA,2020-02-20
617,400,74675,1582156800000,CHINA,2020-02-20
618,510,1,1582156800000,EGYPT,2020-02-20
619,573,1,1582156800000,FINLAND,2020-02-20
620,621,12,1582156800000,FRANCE,2020-02-20
621,687,16,1582156800000,GERMANY,2020-02-20
622,784,3,1582156800000,INDIA,2020-02-20
623,831,634,1582156800000,International conveyance (Diamond Princess),2020-02-20
624,853,5,1582156800000,IRAN (ISLAMIC REPUBLIC OF),2020-02-20
625,946,3,1582156800000,ITALY,2020-02-20
626,998,85,1582156800000,JAPAN,2020-02-20
627,1137,22,1582156800000,MALAYSIA,2020-02-20
628,1240,1,1582156800000,NEPAL,2020-02-20
629,1408,3,1582156800000,PHILIPPINES,2020-02-20
630,1492,104,1582156800000,REPUBLIC OF KOREA,2020-02-20
631,1554,2,1582156800000,RUSSIAN FEDERATION,2020-02-20
632,1660,85,1582156800000,SINGAPORE,2020-02-20
633,1722,2,1582156800000,SPAIN,2020-02-20
634,1767,1,1582156800000,SRI LANKA,2020-02-20
635,1809,1,1582156800000,SWEDEN,2020-02-20
636,1876,35,1582156800000,THAILAND,2020-02-20
637,1947,9,1582156800000,UNITED ARAB EMIRATES,2020-02-20
638,1989,9,1582156800000,UNITED KINGDOM,2020-02-20
639,2040,15,1582156800000,UNITED STATES OF AMERICA,2020-02-20
640,2089,16,1582156800000,VIET NAM,2020-02-20
641,97,17,1582243200000,AUSTRALIA,2020-02-21
642,202,1,1582243200000,BELGIUM,2020-02-21
643,289,1,1582243200000,CAMBODIA,2020-02-21
644,342,8,1582243200000,CANADA,2020-02-21
645,401,75567,1582243200000,CHINA,2020-02-21
646,511,1,1582243200000,EGYPT,2020-02-21
647,574,1,1582243200000,FINLAND,2020-02-21
648,622,12,1582243200000,FRANCE,2020-02-21
649,688,16,1582243200000,GERMANY,2020-02-21
650,785,3,1582243200000,INDIA,2020-02-21
651,832,634,1582243200000,International conveyance (Diamond Princess),2020-02-21
652,854,18,1582243200000,IRAN (ISLAMIC REPUBLIC OF),2020-02-21
653,905,1,1582243200000,ISRAEL,2020-02-21
654,947,4,1582243200000,ITALY,2020-02-21
655,999,93,1582243200000,JAPAN,2020-02-21
656,1138,22,1582243200000,MALAYSIA,2020-02-21
657,1241,1,1582243200000,NEPAL,2020-02-21
658,1409,3,1582243200000,PHILIPPINES,2020-02-21
659,1493,204,1582243200000,REPUBLIC OF KOREA,2020-02-21
660,1555,2,1582243200000,RUSSIAN FEDERATION,2020-02-21
661,1661,86,1582243200000,SINGAPORE,2020-02-21
662,1723,2,1582243200000,SPAIN,2020-02-21
663,1768,1,1582243200000,SRI LANKA,2020-02-21
664,1810,1,1582243200000,SWEDEN,2020-02-21
665,1877,35,1582243200000,THAILAND,2020-02-21
666,1948,11,1582243200000,UNITED ARAB EMIRATES,2020-02-21
667,1990,9,1582243200000,UNITED KINGDOM,2020-02-21
668,2041,15,1582243200000,UNITED STATES OF AMERICA,2020-02-21
669,2090,16,1582243200000,VIET NAM,2020-02-21
670,98,21,1582329600000,AUSTRALIA,2020-02-22
671,203,1,1582329600000,BELGIUM,2020-02-22
672,290,1,1582329600000,CAMBODIA,2020-02-22
673,343,9,1582329600000,CANADA,2020-02-22
674,402,76392,1582329600000,CHINA,2020-02-22
675,512,1,1582329600000,EGYPT,2020-02-22
676,575,1,1582329600000,FINLAND,2020-02-22
677,623,12,1582329600000,FRANCE,2020-02-22
678,689,16,1582329600000,GERMANY,2020-02-22
679,786,3,1582329600000,INDIA,2020-02-22
680,833,634,1582329600000,International conveyance (Diamond Princess),2020-02-22
681,855,28,1582329600000,IRAN (ISLAMIC REPUBLIC OF),2020-02-22
682,906,1,1582329600000,ISRAEL,2020-02-22
683,948,11,1582329600000,ITALY,2020-02-22
684,1000,132,1582329600000,JAPAN,2020-02-22
685,1059,1,1582329600000,LEBANON,2020-02-22
686,1139,22,1582329600000,MALAYSIA,2020-02-22
687,1242,1,1582329600000,NEPAL,2020-02-22
688,1410,3,1582329600000,PHILIPPINES,2020-02-22
689,1494,433,1582329600000,REPUBLIC OF KOREA,2020-02-22
690,1556,2,1582329600000,RUSSIAN FEDERATION,2020-02-22
691,1662,86,1582329600000,SINGAPORE,2020-02-22
692,1724,2,1582329600000,SPAIN,2020-02-22
693,1769,1,1582329600000,SRI LANKA,2020-02-22
694,1811,1,1582329600000,SWEDEN,2020-02-22
695,1878,35,1582329600000,THAILAND,2020-02-22
696,1949,13,1582329600000,UNITED ARAB EMIRATES,2020-02-22
697,1991,9,1582329600000,UNITED KINGDOM,2020-02-22
698,2042,35,1582329600000,UNITED STATES OF AMERICA,2020-02-22
699,2091,16,1582329600000,VIET NAM,2020-02-22
700,99,22,1582416000000,AUSTRALIA,2020-02-23
701,204,1,1582416000000,BELGIUM,2020-02-23
702,291,1,1582416000000,CAMBODIA,2020-02-23
703,344,9,1582416000000,CANADA,2020-02-23
704,403,77041,1582416000000,CHINA,2020-02-23
705,513,1,1582416000000,EGYPT,2020-02-23
706,576,1,1582416000000,FINLAND,2020-02-23
707,624,12,1582416000000,FRANCE,2020-02-23
708,690,16,1582416000000,GERMANY,2020-02-23
709,787,3,1582416000000,INDIA,2020-02-23
710,834,691,1582416000000,International conveyance (Diamond Princess),2020-02-23
711,856,43,1582416000000,IRAN (ISLAMIC REPUBLIC OF),2020-02-23
712,907,1,1582416000000,ISRAEL,2020-02-23
713,949,132,1582416000000,ITALY,2020-02-23
714,1001,144,1582416000000,JAPAN,2020-02-23
715,1060,1,1582416000000,LEBANON,2020-02-23
716,1140,22,1582416000000,MALAYSIA,2020-02-23
717,1243,1,1582416000000,NEPAL,2020-02-23
718,1411,3,1582416000000,PHILIPPINES,2020-02-23
719,1495,602,1582416000000,REPUBLIC OF KOREA,2020-02-23
720,1557,2,1582416000000,RUSSIAN FEDERATION,2020-02-23
721,1663,89,1582416000000,SINGAPORE,2020-02-23
722,1725,2,1582416000000,SPAIN,2020-02-23
723,1770,1,1582416000000,SRI LANKA,2020-02-23
724,1812,1,1582416000000,SWEDEN,2020-02-23
725,1879,35,1582416000000,THAILAND,2020-02-23
726,1950,13,1582416000000,UNITED ARAB EMIRATES,2020-02-23
727,1992,9,1582416000000,UNITED KINGDOM,2020-02-23
728,2043,35,1582416000000,UNITED STATES OF AMERICA,2020-02-23
729,2092,16,1582416000000,VIET NAM,2020-02-23
730,1,1,1582502400000,AFGHANISTAN,2020-02-24
731,100,22,1582502400000,AUSTRALIA,2020-02-24
732,148,1,1582502400000,BAHRAIN,2020-02-24
733,205,1,1582502400000,BELGIUM,2020-02-24
734,292,1,1582502400000,CAMBODIA,2020-02-24
735,345,9,1582502400000,CANADA,2020-02-24
736,404,77262,1582502400000,CHINA,2020-02-24
737,514,1,1582502400000,EGYPT,2020-02-24
738,577,1,1582502400000,FINLAND,2020-02-24
739,625,12,1582502400000,FRANCE,2020-02-24
740,691,16,1582502400000,GERMANY,2020-02-24
741,788,3,1582502400000,INDIA,2020-02-24
742,835,695,1582502400000,International conveyance (Diamond Princess),2020-02-24
743,857,47,1582502400000,IRAN (ISLAMIC REPUBLIC OF),2020-02-24
744,908,1,1582502400000,ISRAEL,2020-02-24
745,1002,144,1582502400000,JAPAN,2020-02-24
746,1031,3,1582502400000,KUWAIT,2020-02-24
747,1061,1,1582502400000,LEBANON,2020-02-24
748,1141,22,1582502400000,MALAYSIA,2020-02-24
749,1244,1,1582502400000,NEPAL,2020-02-24
750,1412,3,1582502400000,PHILIPPINES,2020-02-24
751,1496,833,1582502400000,REPUBLIC OF KOREA,2020-02-24
752,1558,2,1582502400000,RUSSIAN FEDERATION,2020-02-24
753,1664,89,1582502400000,SINGAPORE,2020-02-24
754,1726,2,1582502400000,SPAIN,2020-02-24
755,1771,1,1582502400000,SRI LANKA,2020-02-24
756,1813,1,1582502400000,SWEDEN,2020-02-24
757,1880,35,1582502400000,THAILAND,2020-02-24
758,1951,13,1582502400000,UNITED ARAB EMIRATES,2020-02-24
759,1993,9,1582502400000,UNITED KINGDOM,2020-02-24
760,2044,35,1582502400000,UNITED STATES OF AMERICA,2020-02-24
761,2093,16,1582502400000,VIET NAM,2020-02-24
762,2,1,1582588800000,AFGHANISTAN,2020-02-25
763,101,23,1582588800000,AUSTRALIA,2020-02-25
764,118,2,1582588800000,AUSTRIA,2020-02-25
765,149,17,1582588800000,BAHRAIN,2020-02-25
766,206,1,1582588800000,BELGIUM,2020-02-25
767,293,1,1582588800000,CAMBODIA,2020-02-25
768,346,10,1582588800000,CANADA,2020-02-25
769,405,77779,1582588800000,CHINA,2020-02-25
770,434,1,1582588800000,CROATIA,2020-02-25
771,515,1,1582588800000,EGYPT,2020-02-25
772,578,1,1582588800000,FINLAND,2020-02-25
773,626,12,1582588800000,FRANCE,2020-02-25
774,692,16,1582588800000,GERMANY,2020-02-25
775,789,3,1582588800000,INDIA,2020-02-25
776,836,691,1582588800000,International conveyance (Diamond Princess),2020-02-25
777,858,61,1582588800000,IRAN (ISLAMIC REPUBLIC OF),2020-02-25
778,875,1,1582588800000,IRAQ,2020-02-25
779,909,2,1582588800000,ISRAEL,2020-02-25
780,950,229,1582588800000,ITALY,2020-02-25
781,1003,157,1582588800000,JAPAN,2020-02-25
782,1032,8,1582588800000,KUWAIT,2020-02-25
783,1062,1,1582588800000,LEBANON,2020-02-25
784,1142,22,1582588800000,MALAYSIA,2020-02-25
785,1245,1,1582588800000,NEPAL,2020-02-25
786,1342,4,1582588800000,OMAN,2020-02-25
787,1413,3,1582588800000,PHILIPPINES,2020-02-25
788,1497,977,1582588800000,REPUBLIC OF KOREA,2020-02-25
789,1559,2,1582588800000,RUSSIAN FEDERATION,2020-02-25
790,1665,91,1582588800000,SINGAPORE,2020-02-25
791,1727,2,1582588800000,SPAIN,2020-02-25
792,1772,1,1582588800000,SRI LANKA,2020-02-25
793,1814,1,1582588800000,SWEDEN,2020-02-25
794,1881,37,1582588800000,THAILAND,2020-02-25
795,1952,13,1582588800000,UNITED ARAB EMIRATES,2020-02-25
796,1994,13,1582588800000,UNITED KINGDOM,2020-02-25
797,2045,53,1582588800000,UNITED STATES OF AMERICA,2020-02-25
798,2094,16,1582588800000,VIET NAM,2020-02-25
799,3,1,1582675200000,AFGHANISTAN,2020-02-26
800,23,1,1582675200000,ALGERIA,2020-02-26
801,102,23,1582675200000,AUSTRALIA,2020-02-26
802,119,2,1582675200000,AUSTRIA,2020-02-26
803,150,26,1582675200000,BAHRAIN,2020-02-26
804,207,1,1582675200000,BELGIUM,2020-02-26
805,294,1,1582675200000,CAMBODIA,2020-02-26
806,347,10,1582675200000,CANADA,2020-02-26
807,406,78191,1582675200000,CHINA,2020-02-26
808,435,2,1582675200000,CROATIA,2020-02-26
809,516,1,1582675200000,EGYPT,2020-02-26
810,579,1,1582675200000,FINLAND,2020-02-26
811,627,17,1582675200000,FRANCE,2020-02-26
812,693,18,1582675200000,GERMANY,2020-02-26
813,717,1,1582675200000,GREECE,2020-02-26
814,790,3,1582675200000,INDIA,2020-02-26
815,837,705,1582675200000,International conveyance (Diamond Princess),2020-02-26
816,859,139,1582675200000,IRAN (ISLAMIC REPUBLIC OF),2020-02-26
817,876,5,1582675200000,IRAQ,2020-02-26
818,910,2,1582675200000,ISRAEL,2020-02-26
819,951,374,1582675200000,ITALY,2020-02-26
820,1004,164,1582675200000,JAPAN,2020-02-26
821,1033,25,1582675200000,KUWAIT,2020-02-26
822,1063,1,1582675200000,LEBANON,2020-02-26
823,1143,22,1582675200000,MALAYSIA,2020-02-26
824,1246,1,1582675200000,NEPAL,2020-02-26
825,1343,4,1582675200000,OMAN,2020-02-26
826,1414,3,1582675200000,PHILIPPINES,2020-02-26
827,1498,1261,1582675200000,REPUBLIC OF KOREA,2020-02-26
828,1560,2,1582675200000,RUSSIAN FEDERATION,2020-02-26
829,1666,93,1582675200000,SINGAPORE,2020-02-26
830,1728,7,1582675200000,SPAIN,2020-02-26
831,1773,1,1582675200000,SRI LANKA,2020-02-26
832,1815,1,1582675200000,SWEDEN,2020-02-26
833,1831,1,1582675200000,SWITZERLAND,2020-02-26
834,1882,40,1582675200000,THAILAND,2020-02-26
835,1953,13,1582675200000,UNITED ARAB EMIRATES,2020-02-26
836,1995,13,1582675200000,UNITED KINGDOM,2020-02-26
837,2046,53,1582675200000,UNITED STATES OF AMERICA,2020-02-26
838,2095,16,1582675200000,VIET NAM,2020-02-26
839,4,1,1582761600000,AFGHANISTAN,2020-02-27
840,24,1,1582761600000,ALGERIA,2020-02-27
841,103,23,1582761600000,AUSTRALIA,2020-02-27
842,120,4,1582761600000,AUSTRIA,2020-02-27
843,151,33,1582761600000,BAHRAIN,2020-02-27
844,208,1,1582761600000,BELGIUM,2020-02-27
845,240,1,1582761600000,BRAZIL,2020-02-27
846,295,1,1582761600000,CAMBODIA,2020-02-27
847,348,11,1582761600000,CANADA,2020-02-27
848,407,78630,1582761600000,CHINA,2020-02-27
849,436,3,1582761600000,CROATIA,2020-02-27
850,467,1,1582761600000,DENMARK,2020-02-27
851,517,1,1582761600000,EGYPT,2020-02-27
852,532,1,1582761600000,ESTONIA,2020-02-27
853,580,2,1582761600000,FINLAND,2020-02-27
854,628,18,1582761600000,FRANCE,2020-02-27
855,649,1,1582761600000,GEORGIA,2020-02-27
856,694,21,1582761600000,GERMANY,2020-02-27
857,718,3,1582761600000,GREECE,2020-02-27
858,791,3,1582761600000,INDIA,2020-02-27
859,838,705,1582761600000,International conveyance (Diamond Princess),2020-02-27
860,860,245,1582761600000,IRAN (ISLAMIC REPUBLIC OF),2020-02-27
861,877,6,1582761600000,IRAQ,2020-02-27
862,911,3,1582761600000,ISRAEL,2020-02-27
863,952,528,1582761600000,ITALY,2020-02-27
864,1005,186,1582761600000,JAPAN,2020-02-27
865,1034,43,1582761600000,KUWAIT,2020-02-27
866,1064,2,1582761600000,LEBANON,2020-02-27
867,1144,24,1582761600000,MALAYSIA,2020-02-27
868,1247,1,1582761600000,NEPAL,2020-02-27
869,1304,1,1582761600000,NORTH MACEDONIA,2020-02-27
870,1319,1,1582761600000,NORWAY,2020-02-27
871,1344,4,1582761600000,OMAN,2020-02-27
872,1359,2,1582761600000,PAKISTAN,2020-02-27
873,1415,3,1582761600000,PHILIPPINES,2020-02-27
874,1499,1766,1582761600000,REPUBLIC OF KOREA,2020-02-27
875,1519,1,1582761600000,ROMANIA,2020-02-27
876,1561,2,1582761600000,RUSSIAN FEDERATION,2020-02-27
877,1667,96,1582761600000,SINGAPORE,2020-02-27
878,1729,12,1582761600000,SPAIN,2020-02-27
879,1774,1,1582761600000,SRI LANKA,2020-02-27
880,1816,2,1582761600000,SWEDEN,2020-02-27
881,1832,4,1582761600000,SWITZERLAND,2020-02-27
882,1883,40,1582761600000,THAILAND,2020-02-27
883,1954,13,1582761600000,UNITED ARAB EMIRATES,2020-02-27
884,1996,13,1582761600000,UNITED KINGDOM,2020-02-27
885,2047,59,1582761600000,UNITED STATES OF AMERICA,2020-02-27
886,2096,16,1582761600000,VIET NAM,2020-02-27
887,5,1,1582848000000,AFGHANISTAN,2020-02-28
888,25,1,1582848000000,ALGERIA,2020-02-28
889,104,23,1582848000000,AUSTRALIA,2020-02-28
890,121,5,1582848000000,AUSTRIA,2020-02-28
891,152,36,1582848000000,BAHRAIN,2020-02-28
892,171,1,1582848000000,BELARUS,2020-02-28
893,209,1,1582848000000,BELGIUM,2020-02-28
894,241,1,1582848000000,BRAZIL,2020-02-28
895,296,1,1582848000000,CAMBODIA,2020-02-28
896,349,11,1582848000000,CANADA,2020-02-28
897,408,78959,1582848000000,CHINA,2020-02-28
898,437,5,1582848000000,CROATIA,2020-02-28
899,468,1,1582848000000,DENMARK,2020-02-28
900,518,1,1582848000000,EGYPT,2020-02-28
901,533,1,1582848000000,ESTONIA,2020-02-28
902,581,2,1582848000000,FINLAND,2020-02-28
903,629,38,1582848000000,FRANCE,2020-02-28
904,650,2,1582848000000,GEORGIA,2020-02-28
905,695,46,1582848000000,GERMANY,2020-02-28
906,719,3,1582848000000,GREECE,2020-02-28
907,792,3,1582848000000,INDIA,2020-02-28
908,839,705,1582848000000,International conveyance (Diamond Princess),2020-02-28
909,861,245,1582848000000,IRAN (ISLAMIC REPUBLIC OF),2020-02-28
910,878,7,1582848000000,IRAQ,2020-02-28
911,912,5,1582848000000,ISRAEL,2020-02-28
912,953,650,1582848000000,ITALY,2020-02-28
913,1006,210,1582848000000,JAPAN,2020-02-28
914,1035,45,1582848000000,KUWAIT,2020-02-28
915,1065,2,1582848000000,LEBANON,2020-02-28
916,1087,1,1582848000000,LITHUANIA,2020-02-28
917,1145,24,1582848000000,MALAYSIA,2020-02-28
918,1248,1,1582848000000,NEPAL,2020-02-28
919,1262,2,1582848000000,NETHERLANDS,2020-02-28
920,1276,1,1582848000000,NEW ZEALAND,2020-02-28
921,1290,1,1582848000000,NIGERIA,2020-02-28
922,1305,1,1582848000000,NORTH MACEDONIA,2020-02-28
923,1320,4,1582848000000,NORWAY,2020-02-28
924,1345,6,1582848000000,OMAN,2020-02-28
925,1360,2,1582848000000,PAKISTAN,2020-02-28
926,1416,3,1582848000000,PHILIPPINES,2020-02-28
927,1500,2337,1582848000000,REPUBLIC OF KOREA,2020-02-28
928,1520,1,1582848000000,ROMANIA,2020-02-28
929,1562,2,1582848000000,RUSSIAN FEDERATION,2020-02-28
930,1592,1,1582848000000,SAN MARINO,2020-02-28
931,1668,96,1582848000000,SINGAPORE,2020-02-28
932,1730,32,1582848000000,SPAIN,2020-02-28
933,1775,1,1582848000000,SRI LANKA,2020-02-28
934,1817,7,1582848000000,SWEDEN,2020-02-28
935,1833,6,1582848000000,SWITZERLAND,2020-02-28
936,1884,41,1582848000000,THAILAND,2020-02-28
937,1955,19,1582848000000,UNITED ARAB EMIRATES,2020-02-28
938,1997,19,1582848000000,UNITED KINGDOM,2020-02-28
939,2048,59,1582848000000,UNITED STATES OF AMERICA,2020-02-28
940,2097,16,1582848000000,VIET NAM,2020-02-28
941,6,1,1582934400000,AFGHANISTAN,2020-02-29
942,26,1,1582934400000,ALGERIA,2020-02-29
943,105,25,1582934400000,AUSTRALIA,2020-02-29
944,122,10,1582934400000,AUSTRIA,2020-02-29
945,135,1,1582934400000,AZERBAIJAN,2020-02-29
946,153,38,1582934400000,BAHRAIN,2020-02-29
947,172,1,1582934400000,BELARUS,2020-02-29
948,210,1,1582934400000,BELGIUM,2020-02-29
949,242,1,1582934400000,BRAZIL,2020-02-29
950,297,1,1582934400000,CAMBODIA,2020-02-29
951,350,14,1582934400000,CANADA,2020-02-29
952,409,79394,1582934400000,CHINA,2020-02-29
953,438,5,1582934400000,CROATIA,2020-02-29
954,469,3,1582934400000,DENMARK,2020-02-29
955,519,1,1582934400000,EGYPT,2020-02-29
956,534,1,1582934400000,ESTONIA,2020-02-29
957,582,2,1582934400000,FINLAND,2020-02-29
958,630,57,1582934400000,FRANCE,2020-02-29
959,651,3,1582934400000,GEORGIA,2020-02-29
960,696,57,1582934400000,GERMANY,2020-02-29
961,720,3,1582934400000,GREECE,2020-02-29
962,793,3,1582934400000,INDIA,2020-02-29
963,840,705,1582934400000,International conveyance (Diamond Princess),2020-02-29
964,862,593,1582934400000,IRAN (ISLAMIC REPUBLIC OF),2020-02-29
965,879,8,1582934400000,IRAQ,2020-02-29
966,913,7,1582934400000,ISRAEL,2020-02-29
967,954,888,1582934400000,ITALY,2020-02-29
968,1007,230,1582934400000,JAPAN,2020-02-29
969,1036,45,1582934400000,KUWAIT,2020-02-29
970,1066,2,1582934400000,LEBANON,2020-02-29
971,1088,1,1582934400000,LITHUANIA,2020-02-29
972,1146,24,1582934400000,MALAYSIA,2020-02-29
973,1175,2,1582934400000,MEXICO,2020-02-29
974,1188,1,1582934400000,MONACO,2020-02-29
975,1249,1,1582934400000,NEPAL,2020-02-29
976,1263,4,1582934400000,NETHERLANDS,2020-02-29
977,1277,1,1582934400000,NEW ZEALAND,2020-02-29
978,1291,1,1582934400000,NIGERIA,2020-02-29
979,1306,1,1582934400000,NORTH MACEDONIA,2020-02-29
980,1321,7,1582934400000,NORWAY,2020-02-29
981,1346,6,1582934400000,OMAN,2020-02-29
982,1361,2,1582934400000,PAKISTAN,2020-02-29
983,1417,3,1582934400000,PHILIPPINES,2020-02-29
984,1450,1,1582934400000,QATAR,2020-02-29
985,1501,3150,1582934400000,REPUBLIC OF KOREA,2020-02-29
986,1521,3,1582934400000,ROMANIA,2020-02-29
987,1563,2,1582934400000,RUSSIAN FEDERATION,2020-02-29
988,1593,1,1582934400000,SAN MARINO,2020-02-29
989,1669,102,1582934400000,SINGAPORE,2020-02-29
990,1731,45,1582934400000,SPAIN,2020-02-29
991,1776,1,1582934400000,SRI LANKA,2020-02-29
992,1818,12,1582934400000,SWEDEN,2020-02-29
993,1834,10,1582934400000,SWITZERLAND,2020-02-29
994,1885,42,1582934400000,THAILAND,2020-02-29
995,1956,19,1582934400000,UNITED ARAB EMIRATES,2020-02-29
996,1998,20,1582934400000,UNITED KINGDOM,2020-02-29
997,2049,62,1582934400000,UNITED STATES OF AMERICA,2020-02-29
998,2098,16,1582934400000,VIET NAM,2020-02-29
999,7,1,1583020800000,AFGHANISTAN,2020-03-01
1000,27,1,1583020800000,ALGERIA,2020-03-01
1001,58,1,1583020800000,ARMENIA,2020-03-01
1002,106,27,1583020800000,AUSTRALIA,2020-03-01
