,id,cumsum,unixtime,country,date
1741,1435,15,1583712000000,ROMANIA,2020-03-09
1742,1476,7,1583712000000,RUSSIAN FEDERATION,2020-03-09
1743,1483,1,1583712000000,SAINT BARTHELEMY,2020-03-09
1744,1490,2,1583712000000,SAINT MARTIN,2020-03-09
1745,1503,37,1583712000000,SAN MARINO,2020-03-09
1746,1512,15,1583712000000,SAUDI ARABIA,2020-03-09
1747,1521,4,1583712000000,SENEGAL,2020-03-09
1748,1527,1,1583712000000,SERBIA,2020-03-09
1749,1575,150,1583712000000,SINGAPORE,2020-03-09
1750,1580,5,1583712000000,SLOVAKIA,2020-03-09
1751,1587,16,1583712000000,SLOVENIA,2020-03-09
1752,1593,3,1583712000000,SOUTH AFRICA,2020-03-09
1753,1633,999,1583712000000,SPAIN,2020-03-09
1754,1677,1,1583712000000,SRI LANKA,2020-03-09
1755,1718,203,1583712000000,SWEDEN,2020-03-09
1756,1733,332,1583712000000,SWITZERLAND,2020-03-09
1757,1783,50,1583712000000,THAILAND,2020-03-09
1758,1788,1,1583712000000,TOGO,2020-03-09
1759,1797,2,1583712000000,TUNISIA,2020-03-09
1760,1806,1,1583712000000,UKRAINE,2020-03-09
1761,1849,45,1583712000000,UNITED ARAB EMIRATES,2020-03-09
1762,1890,277,1583712000000,UNITED KINGDOM,2020-03-09
1763,1940,213,1583712000000,UNITED STATES OF AMERICA,2020-03-09
1764,1988,30,1583712000000,VIET NAM,2020-03-09
1765,16,4,1583798400000,AFGHANISTAN,2020-03-10
1766,19,6,1583798400000,ALBANIA,2020-03-10
1767,34,20,1583798400000,ALGERIA,2020-03-10
1768,43,1,1583798400000,ANDORRA,2020-03-10
1769,51,12,1583798400000,ARGENTINA,2020-03-10
1770,62,1,1583798400000,ARMENIA,2020-03-10
1771,109,92,1583798400000,AUSTRALIA,2020-03-10
1772,125,131,1583798400000,AUSTRIA,2020-03-10
1773,137,9,1583798400000,AZERBAIJAN,2020-03-10
1774,154,109,1583798400000,BAHRAIN,2020-03-10
1775,158,3,1583798400000,BANGLADESH,2020-03-10
1776,171,9,1583798400000,BELARUS,2020-03-10
1777,208,239,1583798400000,BELGIUM,2020-03-10
1778,214,1,1583798400000,BHUTAN,2020-03-10
1779,222,2,1583798400000,BOSNIA AND HERZEGOVINA,2020-03-10
1780,236,25,1583798400000,BRAZIL,2020-03-10
1781,238,1,1583798400000,BRUNEI DARUSSALAM,2020-03-10
1782,242,4,1583798400000,BULGARIA,2020-03-10
1783,287,3,1583798400000,CAMBODIA,2020-03-10
1784,293,2,1583798400000,CAMEROON,2020-03-10
1785,338,77,1583798400000,CANADA,2020-03-10
1786,346,13,1583798400000,CHILE,2020-03-10
1787,395,80924,1583798400000,CHINA,2020-03-10
1788,400,3,1583798400000,COLOMBIA,2020-03-10
1789,404,9,1583798400000,COSTA RICA,2020-03-10
1790,420,12,1583798400000,CROATIA,2020-03-10
1791,422,2,1583798400000,CYPRUS,2020-03-10
1792,432,38,1583798400000,CZECH REPUBLIC,2020-03-10
1793,446,156,1583798400000,DENMARK,2020-03-10
1794,456,5,1583798400000,DOMINICAN REPUBLIC,2020-03-10
1795,467,15,1583798400000,ECUADOR,2020-03-10
1796,493,59,1583798400000,EGYPT,2020-03-10
1797,507,10,1583798400000,ESTONIA,2020-03-10
1798,511,2,1583798400000,FAROE ISLANDS,2020-03-10
1799,553,40,1583798400000,FINLAND,2020-03-10
1800,600,1402,1583798400000,FRANCE,2020-03-10
1801,604,5,1583798400000,FRENCH GUIANA,2020-03-10
1802,618,15,1583798400000,GEORGIA,2020-03-10
1803,662,1139,1583798400000,GERMANY,2020-03-10
1804,669,1,1583798400000,GIBRALTAR,2020-03-10
1805,684,89,1583798400000,GREECE,2020-03-10
1806,686,1,1583798400000,GUERNSEY,2020-03-10
1807,692,1,1583798400000,HOLY SEE,2020-03-10
1808,699,12,1583798400000,HUNGARY,2020-03-10
1809,709,55,1583798400000,ICELAND,2020-03-10
1810,751,44,1583798400000,INDIA,2020-03-10
1811,761,19,1583798400000,INDONESIA,2020-03-10
1812,796,696,1583798400000,International conveyance (Diamond Princess),2020-03-10
1813,817,7161,1583798400000,IRAN (ISLAMIC REPUBLIC OF),2020-03-10
1814,833,61,1583798400000,IRAQ,2020-03-10
1815,845,24,1583798400000,IRELAND,2020-03-10
1816,865,39,1583798400000,ISRAEL,2020-03-10
1817,905,9172,1583798400000,ITALY,2020-03-10
1818,956,514,1583798400000,JAPAN,2020-03-10
1819,966,1,1583798400000,JORDAN,2020-03-10
1820,983,65,1583798400000,KUWAIT,2020-03-10
1821,992,8,1583798400000,LATVIA,2020-03-10
1822,1011,41,1583798400000,LEBANON,2020-03-10
1823,1018,1,1583798400000,LIECHTENSTEIN,2020-03-10
1824,1031,1,1583798400000,LITHUANIA,2020-03-10
1825,1041,5,1583798400000,LUXEMBOURG,2020-03-10
1826,1087,117,1583798400000,MALAYSIA,2020-03-10
1827,1091,6,1583798400000,MALDIVES,2020-03-10
1828,1096,4,1583798400000,MALTA,2020-03-10
1829,1100,2,1583798400000,MARTINIQUE,2020-03-10
1830,1112,7,1583798400000,MEXICO,2020-03-10
1831,1124,1,1583798400000,MONACO,2020-03-10
1832,1126,1,1583798400000,MONGOLIA,2020-03-10
1833,1135,2,1583798400000,MOROCCO,2020-03-10
1834,1182,1,1583798400000,NEPAL,2020-03-10
1835,1195,321,1583798400000,NETHERLANDS,2020-03-10
1836,1208,5,1583798400000,NEW ZEALAND,2020-03-10
1837,1221,2,1583798400000,NIGERIA,2020-03-10
1838,1235,7,1583798400000,NORTH MACEDONIA,2020-03-10
1839,1249,192,1583798400000,NORWAY,2020-03-10
1840,1256,26,1583798400000,occupied Palestinian territory,2020-03-10
1841,1272,18,1583798400000,OMAN,2020-03-10
1842,1286,16,1583798400000,PAKISTAN,2020-03-10
1843,1288,1,1583798400000,PANAMA,2020-03-10
1844,1291,1,1583798400000,PARAGUAY,2020-03-10
1845,1296,9,1583798400000,PERU,2020-03-10
1846,1338,33,1583798400000,PHILIPPINES,2020-03-10
1847,1346,16,1583798400000,POLAND,2020-03-10
1848,1356,30,1583798400000,PORTUGAL,2020-03-10
1849,1368,18,1583798400000,QATAR,2020-03-10
1850,1418,7513,1583798400000,REPUBLIC OF KOREA,2020-03-10
1851,1422,1,1583798400000,REPUBLIC OF MOLDOVA,2020-03-10
1852,1436,17,1583798400000,ROMANIA,2020-03-10
1853,1477,7,1583798400000,RUSSIAN FEDERATION,2020-03-10
1854,1484,1,1583798400000,SAINT BARTHELEMY,2020-03-10
1855,1491,2,1583798400000,SAINT MARTIN,2020-03-10
1856,1504,49,1583798400000,SAN MARINO,2020-03-10
1857,1513,15,1583798400000,SAUDI ARABIA,2020-03-10
1858,1522,4,1583798400000,SENEGAL,2020-03-10
1859,1528,1,1583798400000,SERBIA,2020-03-10
1860,1576,160,1583798400000,SINGAPORE,2020-03-10
1861,1581,7,1583798400000,SLOVAKIA,2020-03-10
1862,1588,23,1583798400000,SLOVENIA,2020-03-10
1863,1594,7,1583798400000,SOUTH AFRICA,2020-03-10
1864,1634,1024,1583798400000,SPAIN,2020-03-10
1865,1678,1,1583798400000,SRI LANKA,2020-03-10
1866,1719,248,1583798400000,SWEDEN,2020-03-10
1867,1734,332,1583798400000,SWITZERLAND,2020-03-10
1868,1784,53,1583798400000,THAILAND,2020-03-10
1869,1789,1,1583798400000,TOGO,2020-03-10
1870,1798,2,1583798400000,TUNISIA,2020-03-10
1871,1807,1,1583798400000,UKRAINE,2020-03-10
1872,1850,59,1583798400000,UNITED ARAB EMIRATES,2020-03-10
1873,1891,373,1583798400000,UNITED KINGDOM,2020-03-10
1874,1941,472,1583798400000,UNITED STATES OF AMERICA,2020-03-10
1875,1989,31,1583798400000,VIET NAM,2020-03-10
1876,17,4,1583884800000,AFGHANISTAN,2020-03-11
1877,20,6,1583884800000,ALBANIA,2020-03-11
1878,35,20,1583884800000,ALGERIA,2020-03-11
1879,44,1,1583884800000,ANDORRA,2020-03-11
1880,52,17,1583884800000,ARGENTINA,2020-03-11
1881,63,1,1583884800000,ARMENIA,2020-03-11
1882,110,112,1583884800000,AUSTRALIA,2020-03-11
1883,126,182,1583884800000,AUSTRIA,2020-03-11
1884,138,9,1583884800000,AZERBAIJAN,2020-03-11
1885,155,110,1583884800000,BAHRAIN,2020-03-11
1886,159,3,1583884800000,BANGLADESH,2020-03-11
1887,172,9,1583884800000,BELARUS,2020-03-11
1888,209,267,1583884800000,BELGIUM,2020-03-11
1889,215,1,1583884800000,BHUTAN,2020-03-11
1890,216,2,1583884800000,BOLIVIA (PLURINATIONAL STATE OF),2020-03-11
1891,223,2,1583884800000,BOSNIA AND HERZEGOVINA,2020-03-11
1892,237,34,1583884800000,BRAZIL,2020-03-11
1893,239,1,1583884800000,BRUNEI DARUSSALAM,2020-03-11
1894,243,4,1583884800000,BULGARIA,2020-03-11
1895,244,2,1583884800000,BURKINA FASO,2020-03-11
1896,288,3,1583884800000,CAMBODIA,2020-03-11
1897,294,2,1583884800000,CAMEROON,2020-03-11
1898,339,79,1583884800000,CANADA,2020-03-11
1899,347,17,1583884800000,CHILE,2020-03-11
1900,396,80955,1583884800000,CHINA,2020-03-11
1901,401,3,1583884800000,COLOMBIA,2020-03-11
1902,405,13,1583884800000,COSTA RICA,2020-03-11
1903,421,12,1583884800000,CROATIA,2020-03-11
1904,423,2,1583884800000,CYPRUS,2020-03-11
1905,433,61,1583884800000,CZECH REPUBLIC,2020-03-11
1906,447,262,1583884800000,DENMARK,2020-03-11
1907,457,5,1583884800000,DOMINICAN REPUBLIC,2020-03-11
1908,468,15,1583884800000,ECUADOR,2020-03-11
1909,494,59,1583884800000,EGYPT,2020-03-11
1910,508,10,1583884800000,ESTONIA,2020-03-11
1911,512,2,1583884800000,FAROE ISLANDS,2020-03-11
1912,554,40,1583884800000,FINLAND,2020-03-11
1913,601,1774,1583884800000,FRANCE,2020-03-11
1914,605,5,1583884800000,FRENCH GUIANA,2020-03-11
1915,619,23,1583884800000,GEORGIA,2020-03-11
1916,663,1296,1583884800000,GERMANY,2020-03-11
1917,670,1,1583884800000,GIBRALTAR,2020-03-11
1918,685,89,1583884800000,GREECE,2020-03-11
1919,687,1,1583884800000,GUERNSEY,2020-03-11
1920,693,1,1583884800000,HOLY SEE,2020-03-11
1921,700,12,1583884800000,HUNGARY,2020-03-11
1922,710,55,1583884800000,ICELAND,2020-03-11
1923,752,50,1583884800000,INDIA,2020-03-11
1924,762,19,1583884800000,INDONESIA,2020-03-11
1925,797,696,1583884800000,International conveyance (Diamond Princess),2020-03-11
1926,818,8042,1583884800000,IRAN (ISLAMIC REPUBLIC OF),2020-03-11
1927,834,61,1583884800000,IRAQ,2020-03-11
1928,846,34,1583884800000,IRELAND,2020-03-11
1929,866,39,1583884800000,ISRAEL,2020-03-11
1930,906,10149,1583884800000,ITALY,2020-03-11
1931,907,1,1583884800000,JAMAICA,2020-03-11
1932,957,568,1583884800000,JAPAN,2020-03-11
1933,967,1,1583884800000,JORDAN,2020-03-11
1934,984,69,1583884800000,KUWAIT,2020-03-11
1935,993,8,1583884800000,LATVIA,2020-03-11
1936,1012,41,1583884800000,LEBANON,2020-03-11
1937,1019,1,1583884800000,LIECHTENSTEIN,2020-03-11
1938,1032,1,1583884800000,LITHUANIA,2020-03-11
1939,1042,5,1583884800000,LUXEMBOURG,2020-03-11
1940,1088,129,1583884800000,MALAYSIA,2020-03-11
1941,1092,6,1583884800000,MALDIVES,2020-03-11
1942,1097,4,1583884800000,MALTA,2020-03-11
1943,1101,3,1583884800000,MARTINIQUE,2020-03-11
1944,1113,7,1583884800000,MEXICO,2020-03-11
1945,1125,1,1583884800000,MONACO,2020-03-11
1946,1127,1,1583884800000,MONGOLIA,2020-03-11
1947,1136,3,1583884800000,MOROCCO,2020-03-11
1948,1183,1,1583884800000,NEPAL,2020-03-11
1949,1196,382,1583884800000,NETHERLANDS,2020-03-11
1950,1209,5,1583884800000,NEW ZEALAND,2020-03-11
1951,1222,2,1583884800000,NIGERIA,2020-03-11
1952,1236,7,1583884800000,NORTH MACEDONIA,2020-03-11
1953,1250,277,1583884800000,NORWAY,2020-03-11
1954,1257,29,1583884800000,occupied Palestinian territory,2020-03-11
1955,1273,18,1583884800000,OMAN,2020-03-11
1956,1287,16,1583884800000,PAKISTAN,2020-03-11
1957,1289,8,1583884800000,PANAMA,2020-03-11
1958,1292,4,1583884800000,PARAGUAY,2020-03-11
1959,1297,11,1583884800000,PERU,2020-03-11
1960,1339,33,1583884800000,PHILIPPINES,2020-03-11
1961,1347,22,1583884800000,POLAND,2020-03-11
1962,1357,41,1583884800000,PORTUGAL,2020-03-11
1963,1369,24,1583884800000,QATAR,2020-03-11
1964,1419,7755,1583884800000,REPUBLIC OF KOREA,2020-03-11
1965,1423,3,1583884800000,REPUBLIC OF MOLDOVA,2020-03-11
1966,1437,25,1583884800000,ROMANIA,2020-03-11
1967,1478,7,1583884800000,RUSSIAN FEDERATION,2020-03-11
1968,1485,1,1583884800000,SAINT BARTHELEMY,2020-03-11
1969,1492,2,1583884800000,SAINT MARTIN,2020-03-11
1970,1505,49,1583884800000,SAN MARINO,2020-03-11
1971,1514,20,1583884800000,SAUDI ARABIA,2020-03-11
1972,1523,4,1583884800000,SENEGAL,2020-03-11
1973,1529,5,1583884800000,SERBIA,2020-03-11
1974,1577,166,1583884800000,SINGAPORE,2020-03-11
1975,1582,7,1583884800000,SLOVAKIA,2020-03-11
1976,1589,31,1583884800000,SLOVENIA,2020-03-11
1977,1595,7,1583884800000,SOUTH AFRICA,2020-03-11
1978,1635,1639,1583884800000,SPAIN,2020-03-11
1979,1679,1,1583884800000,SRI LANKA,2020-03-11
1980,1720,326,1583884800000,SWEDEN,2020-03-11
1981,1735,476,1583884800000,SWITZERLAND,2020-03-11
1982,1785,53,1583884800000,THAILAND,2020-03-11
1983,1790,1,1583884800000,TOGO,2020-03-11
1984,1799,6,1583884800000,TUNISIA,2020-03-11
1985,1808,1,1583884800000,UKRAINE,2020-03-11
1986,1851,74,1583884800000,UNITED ARAB EMIRATES,2020-03-11
1987,1892,373,1583884800000,UNITED KINGDOM,2020-03-11
1988,1942,696,1583884800000,UNITED STATES OF AMERICA,2020-03-11
1989,1990,31,1583884800000,VIET NAM,2020-03-11
